영업소코드,영업소명,연도,차종,교통량
235,창녕,2008,4종,21964
235,창녕,2008,5종,43336
235,창녕,2008,6종,75170
236,영산,2008,1종,1453225
236,영산,2008,2종,127398
236,영산,2008,3종,100588
236,영산,2008,4종,34920
236,영산,2008,5종,53180
236,영산,2008,6종,57199
237,남지,2008,1종,1375093
237,남지,2008,2종,133863
237,남지,2008,3종,127012
237,남지,2008,4종,80148
237,남지,2008,5종,163918
237,남지,2008,6종,86165
238,칠서,2008,1종,2320928
238,칠서,2008,2종,319362
238,칠서,2008,3종,117556
238,칠서,2008,4종,203579
238,칠서,2008,5종,280360
238,칠서,2008,6종,125674
239,칠원,2008,1종,5484609
239,칠원,2008,2종,396979
239,칠원,2008,3종,487734
239,칠원,2008,4종,356120
239,칠원,2008,5종,369283
239,칠원,2008,6종,253312
240,제천,2008,1종,4625638
240,제천,2008,2종,209583
240,제천,2008,3종,263322
240,제천,2008,4종,61230
240,제천,2008,5종,232269
240,제천,2008,6종,149087
241,동고령,2008,1종,2053528
241,동고령,2008,2종,218133
241,동고령,2008,3종,143706
241,동고령,2008,4종,83810
241,동고령,2008,5종,118496
241,동고령,2008,6종,74009
242,고령,2008,1종,1766116
242,고령,2008,2종,134034
242,고령,2008,3종,72261
242,고령,2008,4종,35476
242,고령,2008,5종,65271
242,고령,2008,6종,66969
243,해인사,2008,1종,1030409
243,해인사,2008,2종,42361
243,해인사,2008,3종,32767
243,해인사,2008,4종,5567
243,해인사,2008,5종,6013
243,해인사,2008,6종,42518
244,서부산,2008,1종,23510185
244,서부산,2008,2종,1344278
244,서부산,2008,3종,1082394
244,서부산,2008,4종,517822
244,서부산,2008,5종,2021171
244,서부산,2008,6종,1278642
245,장유,2008,1종,15972213
245,장유,2008,2종,792241
245,장유,2008,3종,502177
245,장유,2008,4종,228293
245,장유,2008,5종,569545
245,장유,2008,6종,1076575
246,가락,2008,1종,6313134
246,가락,2008,2종,503460
246,가락,2008,3종,200773
246,가락,2008,4종,298359
246,가락,2008,5종,1052693
246,가락,2008,6종,355010
247,남원,2008,1종,1791719
247,남원,2008,2종,110765
247,남원,2008,3종,102149
247,남원,2008,4종,22583
247,남원,2008,5종,41808
247,남원,2008,6종,54832
248,순창,2008,1종,1012859
248,순창,2008,2종,49320
248,순창,2008,3종,31945
